PRODUCTID,Product Name,Product Owner,Product Code,Product Active,Product Manufacturer,Product Category,Created Time,Modified Time,Cost,Taxable,Commission Rate,Quantity Ordered,Quantity In Stock,Reorder Level,Quantity In Demand,Cost of Stocks in hand,Need Replenishment
16000127,Boiler (water heating),Thomas Mondrake,P128,No,Lamport Corp,Arts & Crafts,"02 Apr, 2020 10:15:21","17 Jul, 2020 07:38:26",$460.28,Yes,$73.13,10,27,20,11,"$12,427.56",No
16000128,Bolt cap,Augustine Paul,P129,No,MetBeat Corp,Arts & Crafts,"14 Dec, 2019 09:19:28","07 Sep, 2020 07:12:47","$1,080.32",No,$3.23,10,2,10,4,"$2,160.64",Yes
16000129,Bolt cutter,Lazar Mathew,P130,No,Lamport Corp,Arts & Crafts,"11 Mar, 2020 09:42:57","06 Feb, 2021 07:38:02","$1,855.18",Yes,$37.39,48,5,10,17,"$9,275.90",Yes
16000130,Bonnet/hood,David Love,P131,Yes,AltvetPet Inc.,Arts & Crafts,"02 Sep, 2020 12:26:24","19 Jan, 2021 10:53:11",$417.81,Yes,$4.92,24,19,30,15,"$7,938.39",Yes
16000131,Bonnet/hood latch    Bumper,Harold Pawlan,P132,No,MetBeat Corp,Arts & Crafts,"07 Nov, 2020 04:47:16","09 Dec, 2020 04:31:37",$923.32,Yes,$89.21,13,18,20,13,"$16,619.76",Yes
16000132,Bonox,David Love,P133,No,NYC Ltd.,Arts & Crafts,"26 Apr, 2020 03:29:09","18 Sep, 2020 04:51:04","$1,296.24",No,$53.33,31,5,20,17,"$6,481.20",Yes
16000133,Boring machine (carpentry),Harold Pawlan,P134,No,NYC Ltd.,Arts & Crafts,"28 Oct, 2019 01:48:32","29 Sep, 2020 07:49:26","$1,575.44",No,$34.59,25,7,20,8,"$11,028.08",Yes
16000134,Bouillon cube,Harold Pawlan,P135,No,"Johnes Inc.,",Arts & Crafts,"11 Dec, 2020 08:11:51","29 Dec, 2020 06:54:35",$734.22,Yes,$10.23,46,26,10,15,"$19,089.72",No
16000135,Bouillon cubes,Tina Thomas,P136,No,Lamport Corp,Arts & Crafts,"24 Nov, 2020 06:32:45","22 Dec, 2020 10:13:11",$701.65,Yes,$6.54,5,33,30,17,"$23,154.45",No
16000136,Bow drill,David Love,P137,Yes,LexPon Inc.,Arts & Crafts,"13 May, 2019 09:29:03","17 Feb, 2021 09:59:07",$924.77,Yes,$37.43,46,38,10,4,"$35,141.26",No
16000137,Brace (tool),Tina Thomas,P138,Yes,Lamport Corp,Arts & Crafts,"05 Feb, 2021 07:17:08","21 Apr, 2021 04:07:51",$123.77,No,$47.27,14,25,10,16,"$3,094.25",No
16000138,"Bracket (aluminium, iron, and magnesium bracket)",Augustine Paul,P139,No,LexPon Inc.,Arts & Crafts,"04 Sep, 2019 05:22:55","22 Jan, 2021 04:54:03",$721.27,Yes,$42.95,38,38,30,13,"$27,408.26",No
16000139,Brake backing pad,Roger Terrence,P140,Yes,Indiana Ltd.,Arts & Crafts,"16 Apr, 2020 03:33:18","27 Apr, 2020 06:09:47","$1,656.53",No,$79.18,35,25,20,14,"$41,413.25",No
16000140,Brake backing plate,Santa Cruz Clara,P141,Yes,NYC Ltd.,Arts & Crafts,"31 Jan, 2021 04:57:43","16 Apr, 2021 08:51:57","$1,103.26",Yes,$98.29,7,35,10,5,"$38,614.10",No
16000141,Brake booster hose,Pete Zachariah,P142,Yes,AltvetPet Inc.,Arts & Crafts,"16 May, 2020 09:16:29","23 Dec, 2020 02:08:02","$1,549.89",Yes,$81.70,40,2,10,4,"$3,099.78",Yes
16000142,Brake cooling duct,Harold Pawlan,P143,No,LexPon Inc.,Arts & Crafts,"02 Sep, 2019 11:12:42","03 Nov, 2020 05:05:03",$436.10,Yes,$24.55,11,3,30,9,"$1,308.30",Yes
16000143,Brake disc,Rozario Diego,P144,Yes,LexPon Inc.,Arts & Crafts,"13 Apr, 2021 03:42:05","18 Apr, 2021 11:31:49",$409.76,No,$70.51,36,28,20,10,"$11,473.28",No
16000144,Brake drum,Tina Thomas,P145,Yes,LexPon Inc.,Arts & Crafts,"17 Dec, 2020 12:44:37","05 Mar, 2021 10:44:36","$1,856.87",No,$17.48,5,27,30,1,"$50,135.49",Yes
16000145,Brake duct hose,Harold Pawlan,P146,No,AltvetPet Inc.,Arts & Crafts,"20 Mar, 2020 05:17:06","17 Feb, 2021 05:55:35","$1,718.47",Yes,$14.32,29,1,30,9,"$1,718.47",Yes
16000146,Brake line/Cable,Pete Zachariah,P147,No,"Johnes Inc.,",Arts & Crafts,"16 Sep, 2020 02:56:56","09 Oct, 2020 06:56:47","$1,559.13",Yes,$20.04,25,19,30,6,"$29,623.47",Yes
16000147,Brake lining,Lazar Mathew,P148,No,MetBeat Corp,Arts & Crafts,"11 Nov, 2020 03:27:12","13 Feb, 2021 02:21:03",$252.97,No,$45.89,27,30,20,2,"$7,589.10",No
16000148,Brake pad,Tina Thomas,P149,Yes,Indiana Ltd.,Arts & Crafts,"14 Aug, 2019 06:01:37","17 Oct, 2020 01:53:42","$1,283.70",No,$62.30,37,37,30,15,"$47,496.90",No
16000149,Brake pedal,Roger Terrence,P150,No,NYC Ltd.,Arts & Crafts,"31 May, 2020 04:06:59","14 Jan, 2021 04:34:13","$1,628.07",No,$91.84,4,29,30,2,"$47,214.03",Yes
16000150,Brake piston,Tina Thomas,P151,No,LexPon Inc.,Arts & Crafts,"28 Jun, 2019 03:51:01","18 Mar, 2020 02:50:52",$499.00,Yes,$22.04,33,19,30,12,"$9,481.00",Yes
16000151,Brake pump,Pete Zachariah,P152,No,AltvetPet Inc.,Arts & Crafts,"20 Apr, 2021 04:22:21","20 Apr, 2021 10:15:06","$1,597.33",No,$78.33,9,35,30,2,"$55,906.55",No
16000152,Brake roll,David Love,P153,No,AltvetPet Inc.,Arts & Crafts,"28 Aug, 2020 09:05:51","27 Nov, 2020 02:00:45",$607.90,Yes,$64.61,8,14,20,18,"$8,510.60",Yes
16000153,Brake rotor,Augustine Paul,P154,Yes,NYC Ltd.,Arts & Crafts,"14 Mar, 2021 02:22:12","31 Mar, 2021 10:03:15",$447.31,No,$73.45,45,33,30,12,"$14,761.23",No
16000154,Brake servo,Roger Terrence,P155,No,NYC Ltd.,Arts & Crafts,"27 Apr, 2019 09:22:59","03 Sep, 2020 09:18:57",$790.92,Yes,$91.70,23,26,20,8,"$20,563.92",No
16000155,Brake shoe,Roger Terrence,P156,Yes,LexPon Inc.,Arts & Crafts,"31 Dec, 2020 07:33:44","30 Mar, 2021 10:05:46",$699.93,No,$42.08,25,1,30,2,$699.93,Yes
16000156,Brake warning light,Santa Cruz Clara,P157,No,NYC Ltd.,Arts & Crafts,"09 Jun, 2019 12:36:59","29 Jul, 2020 01:59:33","$1,449.10",No,$46.62,48,1,30,16,"$1,449.10",Yes
16000157,Braking system    Anti-lock braking system (ABS),Tina Thomas,P158,No,MetBeat Corp,Arts & Crafts,"12 Jul, 2020 03:58:05","03 Aug, 2020 04:15:55",$987.14,No,$1.59,35,23,20,1,"$22,704.22",No
16000158,Bran,Santa Cruz Clara,P159,No,"Johnes Inc.,",Arts & Crafts,"30 Sep, 2020 05:07:30","30 Jan, 2021 11:22:43","$1,312.50",Yes,$65.09,8,2,10,2,"$2,625.00",Yes
16000159,Brasero (heater),Thomas Mondrake,P160,No,"Johnes Inc.,",Arts & Crafts,"27 Nov, 2019 09:19:48","10 Jan, 2021 03:04:33","$1,329.40",No,$17.05,27,14,20,13,"$18,611.60",Yes
16000160,Brazier,Augustine Paul,P161,No,MetBeat Corp,Arts & Crafts,"19 Sep, 2020 10:24:08","28 Sep, 2020 12:27:39","$1,239.86",Yes,$34.37,36,35,30,3,"$43,395.10",No
16000161,Bread machine,Augustine Paul,P162,No,NYC Ltd.,Arts & Crafts,"19 Jun, 2020 05:37:29","06 Feb, 2021 06:59:23","$1,023.33",No,$33.76,19,23,30,8,"$23,536.59",Yes
16000162,Broadaxe,Jasmine Frank,P163,Yes,Lamport Corp,Arts & Crafts,"19 Feb, 2020 05:34:14","03 Oct, 2020 03:22:18",$859.58,No,$43.14,19,19,10,12,"$16,332.02",No
16000163,Brown Bobby,Augustine Paul,P164,Yes,Lamport Corp,Arts & Crafts,"26 Jan, 2021 03:01:46","19 Feb, 2021 11:55:04",$820.82,No,$52.21,26,15,30,15,"$12,312.30",Yes
16000164,Bucket seat,Augustine Paul,P165,No,"Johnes Inc.,",Arts & Crafts,"26 May, 2019 10:43:39","05 Jan, 2021 02:41:16",$503.25,Yes,$74.85,40,21,20,3,"$10,568.25",No
16000165,Buns / Rolls,Augustine Paul,P166,No,Lamport Corp,Arts & Crafts,"11 Jun, 2019 06:31:26","03 Sep, 2020 06:02:18","$1,294.08",Yes,$29.39,34,34,10,9,"$43,998.72",No
16000166,Burger night,Roger Terrence,P167,Yes,NYC Ltd.,Arts & Crafts,"14 Feb, 2021 07:42:00","04 Apr, 2021 12:07:58",$658.05,No,$87.87,5,15,20,5,"$9,870.75",Yes
16000167,Burjiko,Harold Pawlan,P168,No,Indiana Ltd.,Arts & Crafts,"07 Sep, 2020 11:15:43","27 Jan, 2021 03:30:39","$1,793.56",No,$9.91,21,19,20,5,"$34,077.64",Yes
16000168,Butane torch,Santa Cruz Clara,P169,Yes,NYC Ltd.,Arts & Crafts,"22 Jan, 2020 04:48:37","08 Jul, 2020 10:43:17",$633.25,No,$23.62,49,8,10,13,"$5,066.00",Yes
16000169,Butter / Margarine,Santa Cruz Clara,P170,No,Indiana Ltd.,Arts & Crafts,"08 Oct, 2020 04:36:42","24 Nov, 2020 04:35:58","$1,646.11",No,$46.73,14,24,30,18,"$39,506.64",Yes
16000170,Butterfat,Roger Terrence,P171,Yes,"Johnes Inc.,",Arts & Crafts,"01 Jul, 2019 09:29:23","06 Oct, 2019 03:44:12","$1,856.04",Yes,$53.88,21,35,30,16,"$64,961.40",No
16000171,Bánh tráng,Tina Thomas,P172,No,"Johnes Inc.,",Arts & Crafts,"24 Apr, 2020 06:48:02","14 Mar, 2021 06:02:12","$1,798.14",Yes,$47.78,13,30,10,4,"$53,944.20",No
16000172,Böker,Thomas Mondrake,P173,Yes,Lamport Corp,Arts & Crafts,"02 May, 2020 05:02:28","03 Jun, 2020 05:40:38",$883.15,Yes,$89.41,35,6,30,6,"$5,298.90",Yes
16000173,C1-00,Harold Pawlan,P174,Yes,Lamport Corp,Arts & Crafts,"10 Nov, 2020 09:57:17","26 Dec, 2020 10:13:09",$918.29,No,$16.24,21,24,30,7,"$22,038.96",Yes
16000174,C1-01,Tina Thomas,P175,No,Lamport Corp,Arts & Crafts,"16 Aug, 2020 08:17:13","06 Apr, 2021 02:26:46","$1,649.08",No,$43.82,40,31,10,15,"$51,121.48",No
16000175,C1-02,Augustine Paul,P176,No,LexPon Inc.,Arts & Crafts,"30 Nov, 2019 09:59:06","17 Jan, 2021 12:19:39",$820.98,Yes,$47.25,35,22,30,17,"$18,061.56",Yes
16000176,C2-00,Tina Thomas,P177,Yes,MetBeat Corp,Arts & Crafts,"05 Aug, 2020 11:49:04","26 Dec, 2020 01:13:08",$386.93,No,$38.32,12,3,20,13,"$1,160.79",Yes
16000177,C2-01,Jasmine Frank,P178,Yes,Indiana Ltd.,Arts & Crafts,"08 Nov, 2020 05:22:52","31 Mar, 2021 06:01:57","$1,435.61",Yes,$46.23,40,24,30,9,"$34,454.64",Yes
16000178,C2-02,Thomas Mondrake,P179,Yes,Indiana Ltd.,Arts & Crafts,"19 Apr, 2020 08:07:02","20 Apr, 2020 06:06:14",$605.97,Yes,$84.64,8,14,30,18,"$8,483.58",Yes
16000179,C2-03,Pete Zachariah,P180,Yes,Lamport Corp,Arts & Crafts,"12 Apr, 2020 11:47:50","27 Jan, 2021 04:43:46",$726.98,Yes,$92.10,44,20,30,11,"$14,539.60",Yes
16000180,C2-05,Tina Thomas,P181,No,AltvetPet Inc.,Arts & Crafts,"28 Aug, 2020 09:37:28","26 Sep, 2020 05:07:05","$1,538.28",Yes,$60.87,37,15,20,1,"$23,074.20",Yes
16000181,C2-06,Lazar Mathew,P182,Yes,LexPon Inc.,Arts & Crafts,"22 Dec, 2019 11:41:40","17 Jul, 2020 04:56:21","$1,040.52",No,$83.93,47,15,30,3,"$15,607.80",Yes
16000182,C3,Tina Thomas,P183,No,Lamport Corp,Arts & Crafts,"02 Jun, 2019 02:59:20","11 Jul, 2019 07:36:26","$1,036.96",Yes,$20.76,36,8,10,18,"$8,295.68",Yes
16000183,C3-01 Gold Edition,David Love,P184,No,NYC Ltd.,Arts & Crafts,"18 Jan, 2021 11:48:19","01 Apr, 2021 07:38:47",$184.18,No,$42.85,47,34,30,12,"$6,262.12",No
16000184,C3-01 Touch and Type,Jasmine Frank,P185,Yes,NYC Ltd.,Arts & Crafts,"21 Jan, 2020 08:49:02","11 Jan, 2021 06:01:14","$1,693.37",No,$37.26,34,13,30,19,"$22,013.81",Yes
16000185,C5,Lazar Mathew,P186,Yes,Lamport Corp,Arts & Crafts,"13 Jan, 2021 03:52:12","16 Feb, 2021 10:32:43","$1,978.73",Yes,$65.69,10,14,20,14,"$27,702.22",Yes
16000186,C5 5MP,Santa Cruz Clara,P187,No,MetBeat Corp,Arts & Crafts,"17 Sep, 2020 04:24:14","15 Apr, 2021 02:44:15",$422.15,Yes,$19.75,23,26,20,14,"$10,975.90",No
16000187,C5 TD-SCDMA,Tina Thomas,P188,Yes,"Johnes Inc.,",Arts & Crafts,"12 Jun, 2019 10:04:04","14 Feb, 2020 02:01:24","$1,131.46",No,$48.98,10,26,30,7,"$29,417.96",Yes
16000188,C5-03,Tina Thomas,P189,No,"Johnes Inc.,",Arts & Crafts,"30 May, 2020 05:30:48","06 Sep, 2020 03:12:30",$277.26,No,$37.20,32,29,10,8,"$8,040.54",No
16000189,C5-04,Thomas Mondrake,P190,No,LexPon Inc.,Arts & Crafts,"16 Sep, 2019 07:20:10","23 Dec, 2020 07:09:06",$853.99,Yes,$53.19,26,4,30,8,"$3,415.96",Yes
16000190,C5-05,David Love,P191,Yes,AltvetPet Inc.,Arts & Crafts,"09 Sep, 2019 11:44:27","24 May, 2020 10:28:09","$1,826.42",No,$80.03,12,29,30,18,"$52,966.18",Yes
16000191,C5-06,David Love,P192,Yes,LexPon Inc.,Arts & Crafts,"28 May, 2019 04:18:42","22 Feb, 2021 09:42:45","$1,149.44",Yes,$68.83,1,24,30,13,"$27,586.56",Yes
16000192,C6,Tina Thomas,P193,No,Lamport Corp,Arts & Crafts,"07 Nov, 2020 06:15:43","31 Jan, 2021 07:50:50","$1,525.20",No,$32.51,3,3,20,15,"$4,575.60",Yes
16000193,C6-01,Jasmine Frank,P194,No,NYC Ltd.,Arts & Crafts,"01 Apr, 2021 04:33:23","19 Apr, 2021 09:22:32","$1,791.72",No,$34.87,13,39,10,19,"$69,877.08",No
16000194,C7,Santa Cruz Clara,P195,No,LexPon Inc.,Arts & Crafts,"13 Oct, 2020 10:04:15","09 Dec, 2020 05:34:35","$1,799.69",No,$30.91,18,14,10,16,"$25,195.66",No
16000195,C7 Astound,Thomas Mondrake,P196,No,MetBeat Corp,Arts & Crafts,"06 Jun, 2020 11:22:10","07 Mar, 2021 07:42:13","$1,663.62",No,$9.55,15,33,30,9,"$54,899.46",No
16000196,CCP Laqulito[2],Roger Terrence,P197,No,MetBeat Corp,Arts & Crafts,"25 May, 2020 05:21:49","01 Nov, 2020 12:52:40","$1,086.60",No,$27.54,3,39,20,3,"$42,377.40",No
16000197,CCP SO-Zi,Tina Thomas,P198,No,NYC Ltd.,Arts & Crafts,"07 Jul, 2020 04:54:36","16 Aug, 2020 01:47:47","$1,413.24",No,$40.48,44,39,20,9,"$55,116.36",No
16000198,CD player,Tina Thomas,P199,No,NYC Ltd.,Arts & Crafts,"14 May, 2020 07:41:57","27 Mar, 2021 01:12:16","$1,757.58",No,$39.99,19,19,10,14,"$33,394.02",No
16000199,CDRs / DVDRs Squash,Santa Cruz Clara,P200,No,MetBeat Corp,Arts & Crafts,"27 May, 2019 10:19:02","18 Aug, 2020 12:04:52","$1,237.08",No,$91.56,27,3,10,10,"$3,711.24",Yes
16000200,CQC-6,David Love,P201,No,NYC Ltd.,Arts & Crafts,"12 Apr, 2021 07:00:40","21 Apr, 2021 05:53:00",$934.14,No,$40.26,17,15,20,19,"$14,012.10",Yes
16000201,Cables,Santa Cruz Clara,P202,Yes,MetBeat Corp,Arts & Crafts,"14 Sep, 2020 04:52:04","21 Sep, 2020 02:25:36","$1,404.61",Yes,$23.42,26,5,10,16,"$7,023.05",Yes
16000202,Cake / Brownie mix,Lazar Mathew,P203,No,AltvetPet Inc.,Arts & Crafts,"22 Apr, 2019 06:46:21","19 Jun, 2020 10:27:26","$1,126.13",Yes,$29.81,33,9,10,2,"$10,135.17",Yes
16000203,Cake / Cookies,Tina Thomas,P204,Yes,"Johnes Inc.,",Arts & Crafts,"14 Mar, 2020 08:04:41","21 Nov, 2020 05:34:56",$121.67,Yes,$4.29,43,13,20,19,"$1,581.71",Yes
16000204,Cake icing / Decorations,Roger Terrence,P205,No,AltvetPet Inc.,Arts & Crafts,"13 Jul, 2019 02:40:12","20 Nov, 2020 02:02:19","$1,660.73",No,$13.96,30,37,10,6,"$61,447.01",No
16000205,Calibrated friction brake,Tina Thomas,P206,Yes,LexPon Inc.,Arts & Crafts,"09 Jun, 2019 06:38:30","19 Apr, 2021 04:16:49","$1,939.80",Yes,$63.11,45,27,30,5,"$52,374.60",Yes
16000206,Caliper,Lazar Mathew,P207,No,AltvetPet Inc.,Arts & Crafts,"23 Dec, 2019 07:03:02","18 Nov, 2020 04:53:13","$1,123.29",Yes,$33.33,22,10,20,10,"$11,232.90",Yes
16000207,Cam belt,Pete Zachariah,P208,Yes,NYC Ltd.,Arts & Crafts,"21 Dec, 2019 09:33:50","27 Jan, 2020 12:57:33",$826.81,Yes,$83.70,6,20,30,7,"$16,536.20",Yes
16000208,Camshaft,Pete Zachariah,P209,Yes,Indiana Ltd.,Arts & Crafts,"14 Oct, 2020 06:37:27","21 Feb, 2021 01:18:10",$191.73,Yes,$41.30,4,38,10,5,"$7,285.74",No
16000209,Camshaft bearing,Jasmine Frank,P210,No,AltvetPet Inc.,Arts & Crafts,"26 Mar, 2020 11:09:39","19 May, 2020 08:34:20","$1,157.80",Yes,$41.47,27,27,10,13,"$31,260.60",No
16000210,Camshaft fastener,Pete Zachariah,P211,No,Lamport Corp,Arts & Crafts,"13 May, 2020 10:26:08","15 Aug, 2020 07:33:39","$1,299.11",No,$94.15,36,39,10,4,"$50,665.29",No
16000211,Camshaft follower,Santa Cruz Clara,P212,Yes,AltvetPet Inc.,Arts & Crafts,"03 Feb, 2021 06:10:29","08 Feb, 2021 05:12:07","$1,570.61",Yes,$15.42,24,26,30,18,"$40,835.86",Yes
16000212,Camshaft locking plate,Augustine Paul,P213,No,AltvetPet Inc.,Arts & Crafts,"23 Jul, 2019 02:01:40","04 Oct, 2020 06:21:10",$166.22,No,$52.32,44,34,20,13,"$5,651.48",No
16000213,Camshaft position sensor,Jasmine Frank,P214,Yes,LexPon Inc.,Arts & Crafts,"15 Jul, 2019 12:01:27","11 Oct, 2020 06:24:47",$233.79,No,$8.49,29,33,10,14,"$7,715.07",No
16000214,Camshaft pushrod,Rozario Diego,P215,Yes,AltvetPet Inc.,Arts & Crafts,"25 Jun, 2020 02:25:33","13 Sep, 2020 09:59:12",$175.40,Yes,$49.05,37,5,30,5,$877.00,Yes
16000215,Camshaft spacer ring,Augustine Paul,P216,No,LexPon Inc.,Arts & Crafts,"04 Apr, 2020 01:35:53","30 Mar, 2021 09:05:57","$1,624.45",Yes,$1.10,8,10,20,16,"$16,244.50",Yes
16000216,Candy / Gum,Tina Thomas,P217,Yes,LexPon Inc.,Arts & Crafts,"24 Oct, 2019 07:48:39","22 Oct, 2020 11:38:24","$1,858.65",No,$19.05,1,10,30,6,"$18,586.50",Yes
16000217,Canned foods,Tina Thomas,P218,Yes,AltvetPet Inc.,Arts & Crafts,"08 Feb, 2020 09:27:30","04 Feb, 2021 11:38:56",$401.54,No,$5.57,13,16,10,7,"$6,424.64",No
16000218,Cant hook,Augustine Paul,P219,Yes,NYC Ltd.,Arts & Crafts,"07 Dec, 2019 09:38:37","11 Mar, 2020 10:14:54",$694.04,Yes,$38.22,25,30,30,19,"$20,821.20",No
16000219,Carburetor,Thomas Mondrake,P220,No,MetBeat Corp,Arts & Crafts,"16 Sep, 2020 03:14:10","30 Dec, 2020 10:46:23","$1,831.43",Yes,$15.27,48,5,10,10,"$9,157.15",Yes
16000220,Carburetor parts,David Love,P221,No,MetBeat Corp,Arts & Crafts,"13 Oct, 2019 07:18:44","28 Mar, 2020 10:30:29","$1,866.97",No,$15.61,10,8,30,6,"$14,935.76",Yes
16000221,Carpenter's axe,Lazar Mathew,P222,No,AltvetPet Inc.,Arts & Crafts,"19 Dec, 2019 05:05:33","29 Apr, 2020 03:27:52",$574.30,Yes,$93.27,7,7,30,18,"$4,020.10",Yes
16000222,Carrier assembly,Rozario Diego,P223,No,NYC Ltd.,Arts & Crafts,"29 Nov, 2020 11:45:54","05 Feb, 2021 01:53:40",$558.09,Yes,$78.75,41,20,30,11,"$11,161.80",Yes
16000223,Cassareep,Jasmine Frank,P224,No,Lamport Corp,Arts & Crafts,"16 Jan, 2020 04:01:45","24 Apr, 2020 08:07:28","$1,792.64",Yes,$35.21,18,5,20,1,"$8,963.20",Yes
16000224,Cat food / Treats Vegetables,Rozario Diego,P225,Yes,LexPon Inc.,Arts & Crafts,"20 May, 2019 06:11:31","17 Nov, 2019 08:42:48",$160.20,Yes,$14.70,30,31,20,13,"$4,966.20",No
16000225,Cat litter,Tina Thomas,P226,No,Indiana Ltd.,Arts & Crafts,"13 Jul, 2020 03:46:09","13 Aug, 2020 02:27:59","$1,489.03",No,$22.62,37,12,30,4,"$17,868.36",Yes
16000226,Cat's paw (nail puller),Roger Terrence,P227,No,Indiana Ltd.,Arts & Crafts,"20 Jul, 2020 04:10:03","21 Dec, 2020 06:40:41","$1,026.72",No,$7.27,28,39,30,15,"$40,042.08",No
16000227,Catfish,Tina Thomas,P228,No,NYC Ltd.,Arts & Crafts,"05 Aug, 2020 08:50:33","23 Oct, 2020 09:20:05","$1,919.65",Yes,$76.28,29,11,10,16,"$21,116.15",No
16000228,Center console,Harold Pawlan,P229,Yes,Indiana Ltd.,Arts & Crafts,"01 Apr, 2021 06:33:58","14 Apr, 2021 09:53:51",$132.56,Yes,$70.22,47,18,30,6,"$2,386.08",Yes
16000229,Center console (front and rear)Other components    Trap (secret compartment),Lazar Mathew,P230,Yes,AltvetPet Inc.,Arts & Crafts,"30 Jun, 2020 10:20:01","19 Dec, 2020 02:13:01","$1,984.45",Yes,$33.07,26,11,30,8,"$21,828.95",Yes
16000230,Center-locking,Lazar Mathew,P231,No,Indiana Ltd.,Arts & Crafts,"22 Feb, 2020 05:26:09","16 Aug, 2020 06:33:32",$428.39,No,$85.59,16,34,30,8,"$14,565.26",No
16000231,Central locking system,Augustine Paul,P232,Yes,LexPon Inc.,Arts & Crafts,"14 Jan, 2020 03:19:49","30 Mar, 2021 12:06:03",$443.95,Yes,$65.61,28,38,20,6,"$16,870.10",No
16000232,Ceramic tile cutter,Jasmine Frank,P233,Yes,NYC Ltd.,Arts & Crafts,"13 May, 2019 01:32:33","08 Jul, 2020 05:46:43",$208.24,Yes,$53.03,23,11,30,3,"$2,290.64",Yes
16000233,Cereal,Lazar Mathew,P234,Yes,MetBeat Corp,Arts & Crafts,"13 Sep, 2019 08:49:09","11 Aug, 2020 06:26:03","$1,418.63",Yes,$89.30,47,10,20,4,"$14,186.30",Yes
16000234,Cereal germ,Thomas Mondrake,P235,Yes,LexPon Inc.,Arts & Crafts,"02 Dec, 2019 02:33:19","11 Jan, 2020 03:24:52",$723.03,Yes,$24.69,36,12,30,9,"$8,676.36",Yes
16000235,Chain tool,Lazar Mathew,P236,Yes,NYC Ltd.,Arts & Crafts,"28 Nov, 2019 10:58:25","15 Jun, 2020 02:47:21",$529.89,Yes,$68.20,16,11,30,15,"$5,828.79",Yes
16000236,Chain wheel and sprocket,Pete Zachariah,P237,No,Indiana Ltd.,Arts & Crafts,"22 Nov, 2020 10:47:55","22 Nov, 2020 02:43:35",$885.78,Yes,$36.52,5,27,20,5,"$23,916.06",No
16000237,Champagne,Thomas Mondrake,P238,Yes,Lamport Corp,Arts & Crafts,"29 Dec, 2020 10:26:20","15 Feb, 2021 02:24:00","$1,472.73",No,$83.40,22,25,30,12,"$36,818.25",Yes
16000238,Charcoal / Propane Peaches,Harold Pawlan,P239,Yes,Indiana Ltd.,Arts & Crafts,"26 Aug, 2019 07:07:30","28 May, 2020 09:19:58",$474.96,Yes,$55.29,31,15,30,2,"$7,124.40",Yes
16000239,Chassis control computer,Thomas Mondrake,P240,No,AltvetPet Inc.,Arts & Crafts,"26 Dec, 2020 08:20:41","30 Mar, 2021 01:06:14",$586.12,No,$95.89,21,34,20,4,"$19,928.08",No
16000240,Cheater bar,Harold Pawlan,P241,Yes,LexPon Inc.,Arts & Crafts,"26 Jul, 2020 03:40:12","29 Aug, 2020 10:26:43","$1,912.62",Yes,$90.22,24,30,30,19,"$57,378.60",No
16000241,Cheddar,Roger Terrence,P242,No,Lamport Corp,Arts & Crafts,"11 Aug, 2020 01:21:19","07 Sep, 2020 01:52:42","$1,102.56",No,$36.97,24,28,20,15,"$30,871.68",No
16000242,Cheese Lip balm,Roger Terrence,P243,Yes,AltvetPet Inc.,Arts & Crafts,"23 May, 2019 01:12:25","01 May, 2020 10:08:48",$735.71,No,$52.38,2,23,30,6,"$16,921.33",Yes
16000243,Cheesemelter,Jasmine Frank,P244,No,Lamport Corp,Arts & Crafts,"19 Sep, 2019 10:10:19","01 Nov, 2020 10:29:58","$1,305.18",No,$26.86,5,9,10,13,"$11,746.62",Yes
16000244,Chicken,Tina Thomas,P245,Yes,"Johnes Inc.,",Arts & Crafts,"21 Apr, 2021 04:29:14","22 Apr, 2021 09:28:23","$1,955.50",No,$46.27,43,1,20,17,"$1,955.50",Yes
16000245,Children and baby car seat,David Love,P246,No,Indiana Ltd.,Arts & Crafts,"13 Jan, 2021 07:03:30","07 Apr, 2021 10:28:25",$485.14,No,$81.11,36,10,30,19,"$4,851.40",Yes
16000246,Chili night,Rozario Diego,P247,No,Indiana Ltd.,Arts & Crafts,"23 Feb, 2021 03:20:12","14 Mar, 2021 09:03:13","$1,846.80",Yes,$10.80,7,30,10,1,"$55,404.00",No
16000247,Chip dip,Harold Pawlan,P248,Yes,Lamport Corp,Arts & Crafts,"03 Aug, 2020 08:40:27","19 Feb, 2021 10:02:04",$463.78,Yes,$20.84,29,36,30,17,"$16,696.08",No
16000248,Chocolate Crunchies,Harold Pawlan,P249,No,Indiana Ltd.,Arts & Crafts,"20 May, 2019 04:47:06","24 Feb, 2020 09:15:10","$1,024.87",Yes,$81.30,3,28,30,11,"$28,696.36",Yes
16000249,Chocolate chip,Augustine Paul,P250,Yes,NYC Ltd.,Arts & Crafts,"22 Feb, 2021 08:13:30","10 Apr, 2021 09:42:56","$1,765.86",Yes,$82.23,5,35,20,17,"$61,805.10",No
16000250,Chocolate chips / Cocoa,Thomas Mondrake,P251,Yes,"Johnes Inc.,",Arts & Crafts,"15 Sep, 2020 04:09:37","25 Oct, 2020 11:10:27",$852.11,No,$50.77,26,9,30,5,"$7,668.99",Yes
16000251,Chocolatera,Thomas Mondrake,P252,Yes,NYC Ltd.,Arts & Crafts,"13 Jun, 2020 10:20:43","14 Apr, 2021 06:04:22",$311.63,No,$95.18,36,24,20,3,"$7,479.12",No
