INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total After Discount,Tax,Net Total,BOOKID
24000627,OT 311,"$2,891.76",7,"$20,242.34","$1,752.74","$18,489.60","$2,366.96","$16,122.64",24000002
24000653,thong,"$2,744.58",5,"$13,722.92","$1,500.62","$12,222.30","$1,122.78","$11,099.52",24000002
24000654,Asha 500 Dual SIM,"$1,156.73",4,"$4,626.91",$324.94,"$4,301.97",$226.53,"$4,075.43",24000001
24000670,Miss Sixty,$513.22,1,$513.22,$13.25,$499.98,$46.17,$453.80,24000001
24000671,OT-990,$874.30,10,"$8,742.96",$250.81,"$8,492.16","$1,071.82","$7,420.34",24000007
24000672,Whipped cream,$867.99,6,"$5,207.94",$302.26,"$4,905.68",$802.37,"$4,103.31",24000002
24000673,dustpan and brush,$835.12,7,"$5,845.83",$167.00,"$5,678.83",$210.02,"$5,468.80",24000008
24000674,Long-bearded axe,"$1,048.07",9,"$9,432.61",$738.73,"$8,693.89",$892.09,"$7,801.80",24000004
24000679,clutch,"$1,983.03",7,"$13,881.19",$749.27,"$13,131.92","$2,236.36","$10,895.57",24000009
24000680,POP 7S,$563.04,7,"$3,941.25",$250.80,"$3,690.45",$787.71,"$2,902.73",24000006
24000681,Tsukamoto Aim ecomo AIM-ROBO1[5],"$2,464.43",6,"$14,786.56","$1,380.92","$13,405.64",$504.46,"$12,901.18",24000003
24000682,Cheese Lip balm,$859.91,9,"$7,739.17",$875.15,"$6,864.02","$1,423.42","$5,440.60",24000007
24000688,bookcase,"$2,835.90",10,"$28,358.99","$2,407.94","$25,951.05","$3,475.55","$22,475.50",24000004
24000689,C5,"$3,376.04",3,"$10,128.12","$1,008.37","$9,119.75",$684.66,"$8,435.09",24000003
24000690,Mk2 Crew Cabin,$967.70,1,$967.70,$31.34,$936.35,$140.36,$795.99,24000006
24000691,bow tie,"$1,091.54",8,"$8,732.33",$551.01,"$8,181.32","$1,026.34","$7,154.97",24000004
24000692,Washer,$503.02,4,"$2,012.10",$67.30,"$1,944.80",$288.85,"$1,655.94",24000009
24000704,Hot Box (appliance),"$2,285.06",5,"$11,425.32",$366.56,"$11,058.76",$608.03,"$10,450.73",24000003
24000715,Mk2 Clamp-O-Tron[Note 1],$445.95,3,"$1,337.86",$31.52,"$1,306.34",$193.77,"$1,112.58",24000006
24000716,smoke,$159.93,7,"$1,119.49",$87.62,"$1,031.87",$146.28,$885.59,24000004
24000717,Coffeemaker,"$2,120.95",2,"$4,241.91",$361.99,"$3,879.92",$371.67,"$3,508.25",24000005
24000718,automatic,"$2,468.33",1,"$2,468.33",$181.89,"$2,286.44",$448.22,"$1,838.22",24000007
24000719,lager,$186.37,4,$745.50,$38.05,$707.45,$39.82,$667.63,24000001
24000720,toilet roll,"$1,402.86",7,"$9,820.04",$525.81,"$9,294.23","$1,578.92","$7,715.32",24000001
24000721,bronze,$304.47,3,$913.40,$59.85,$853.55,$26.30,$827.25,24000007
24000728,Screw,"$3,019.80",10,"$30,197.98","$1,694.52","$28,503.46","$1,092.64","$27,410.82",24000009
24000729,Speedometer calibrator,"$2,433.42",6,"$14,600.55","$1,167.57","$13,432.98","$2,615.59","$10,817.38",24000007
24000730,OT-306,"$2,397.66",4,"$9,590.63",$406.11,"$9,184.53",$938.11,"$8,246.41",24000005
24000731,SARK,"$1,449.52",5,"$7,247.60",$640.61,"$6,606.99",$488.73,"$6,118.26",24000007
24000732,matches,"$2,307.29",5,"$11,536.44","$1,013.51","$10,522.93","$1,262.31","$9,260.62",24000006
24000733,Delta-Deluxe Winglet,"$2,700.96",9,"$24,308.60","$2,473.12","$21,835.47","$3,480.03","$18,355.44",24000009
24000734,Floss,"$1,196.40",5,"$5,982.01",$161.81,"$5,820.20",$414.19,"$5,406.01",24000009
24000735,Idol 2 Mini S,$958.88,1,$958.88,$73.88,$884.99,$132.72,$752.28,24000006
24000748,Panhard rod,"$1,661.53",6,"$9,969.18",$935.48,"$9,033.70",$323.65,"$8,710.05",24000007
24000749,cold tap,$497.41,3,"$1,492.24",$129.15,"$1,363.10",$241.41,"$1,121.69",24000009
24000750,ring,"$1,222.43",4,"$4,889.70",$244.31,"$4,645.40",$747.40,"$3,898.00",24000001
24000751,OT-C717,$483.69,9,"$4,353.18",$88.60,"$4,264.59",$211.07,"$4,053.52",24000009
24000752,Lumia 822,$853.15,6,"$5,118.90",$200.41,"$4,918.48",$862.93,"$4,055.55",24000006
24000753,Clamp-O-Tron Shielded Docking Port,$753.09,9,"$6,777.79",$289.03,"$6,488.76",$385.83,"$6,102.93",24000001
24000754,OT-358,"$1,277.33",5,"$6,386.65",$730.74,"$5,655.92","$1,017.13","$4,638.79",24000009
24000762,Temperature gauge,$891.21,2,"$1,782.41",$110.38,"$1,672.03",$236.23,"$1,435.80",24000001
24000766,bra,"$1,666.16",6,"$9,996.99",$251.44,"$9,745.55","$2,017.55","$7,728.00",24000004
24000767,OT View db @,$726.71,9,"$6,540.37",$653.92,"$5,886.45",$631.02,"$5,255.43",24000001
24000768,Z-4K Rechargeable Battery Bank,"$1,910.66",5,"$9,553.30",$759.04,"$8,794.26","$1,286.03","$7,508.23",24000006
24000780,Spaghetti night Hummus,"$1,533.37",1,"$1,533.37",$179.07,"$1,354.30",$222.72,"$1,131.57",24000006
24000781,Clutch shoe,"$2,802.92",3,"$8,408.76",$481.74,"$7,927.03","$1,332.77","$6,594.25",24000007
24000782,X2-02,"$2,275.07",3,"$6,825.21",$614.84,"$6,210.37","$1,056.40","$5,153.97",24000003
24000783,Clam liquor,"$3,060.24",2,"$6,120.48",$733.70,"$5,386.78",$154.77,"$5,232.01",24000009
24000788,Crepe maker,"$1,013.95",3,"$3,041.85",$358.61,"$2,683.24",$176.38,"$2,506.87",24000005
24000789,Mk3 Cargo Bay CRG-100,"$1,519.71",5,"$7,598.57",$415.45,"$7,183.12",$307.55,"$6,875.57",24000009
24000790,Hubcap,"$2,615.55",6,"$15,693.28",$798.09,"$14,895.19","$3,134.86","$11,760.33",24000003
24000791,Clinometer,"$1,401.20",10,"$14,011.99",$731.97,"$13,280.02",$542.80,"$12,737.22",24000009
24000793,Cooking base,"$2,096.74",9,"$18,870.67","$1,245.86","$17,624.81","$2,598.13","$15,026.67",24000002
24000794,CCP Laqulito[2],"$1,668.30",7,"$11,678.07",$364.73,"$11,313.34",$559.99,"$10,753.35",24000004
24000795,OT-813F,"$1,438.05",5,"$7,190.26",$546.43,"$6,643.83",$927.91,"$5,715.92",24000008
24000796,Screwdriver,"$1,677.89",10,"$16,778.92","$1,617.27","$15,161.65","$2,983.94","$12,177.71",24000009
24000823,silk,"$1,060.89",5,"$5,304.44",$631.68,"$4,672.77",$624.70,"$4,048.07",24000004
24000824,silk,"$1,461.62",5,"$7,308.12",$616.14,"$6,691.98",$945.42,"$5,746.56",24000001
24000825,Sandwich slices,"$1,057.89",3,"$3,173.68",$283.76,"$2,889.92",$151.74,"$2,738.18",24000008
24000826,Asha 201,"$1,748.36",10,"$17,483.57",$637.00,"$16,846.57","$2,461.42","$14,385.14",24000008
24000827,OT-C555,$441.05,4,"$1,764.22",$107.05,"$1,657.17",$51.32,"$1,605.85",24000004
24000832,Speed reducer,$354.17,3,"$1,062.50",$32.39,"$1,030.11",$95.27,$934.84,24000003
24000833,Orange flower water,"$1,258.81",9,"$11,329.29",$681.38,"$10,647.92","$1,307.38","$9,340.53",24000001
24000834,ornament,$951.23,10,"$9,512.27",$461.03,"$9,051.24",$773.91,"$8,277.33",24000003
24000846,pyjamas,"$1,441.21",10,"$14,412.14","$1,636.16","$12,775.98","$1,087.58","$11,688.40",24000002
24000849,Probodobodyne HECS,"$2,213.97",6,"$13,283.79",$444.95,"$12,838.84",$790.05,"$12,048.80",24000005
24000850,OT-S920,"$2,785.92",10,"$27,859.19","$2,074.21","$25,784.97","$4,755.43","$21,029.54",24000007
24000851,Meat hook,"$1,130.52",8,"$9,044.13","$1,011.95","$8,032.19",$423.00,"$7,609.19",24000001
24000852,Kingpin,"$1,065.83",5,"$5,329.17",$537.93,"$4,791.24",$927.03,"$3,864.21",24000002
24000853,Corn roaster,$566.26,4,"$2,265.03",$258.71,"$2,006.32",$435.06,"$1,571.27",24000003
24000854,Engine sensor,$394.84,9,"$3,553.55",$255.90,"$3,297.65",$275.01,"$3,022.64",24000006
24000855,gin,"$1,016.20",9,"$9,145.77",$339.84,"$8,805.92","$1,557.62","$7,248.31",24000005
24000856,banjo,"$2,474.92",10,"$24,749.25","$2,186.17","$22,563.08","$1,329.85","$21,233.23",24000001
24000857,Floss,"$1,860.07",8,"$14,880.54",$347.31,"$14,533.22","$1,443.18","$13,090.05",24000002
24000858,tambourine,$833.87,8,"$6,670.92",$281.65,"$6,389.28",$720.66,"$5,668.62",24000007
24000870,Headlight,$231.05,2,$462.11,$49.63,$412.47,$42.14,$370.33,24000006
24000871,Dynamic seal,"$1,014.47",2,"$2,028.95",$228.51,"$1,800.44",$156.99,"$1,643.45",24000009
24000872,Engine computer and management system,"$1,839.71",10,"$18,397.06","$1,284.44","$17,112.62","$3,036.54","$14,076.08",24000001
24000873,YeastCarcinogens Bananas,$913.27,8,"$7,306.16",$764.36,"$6,541.79","$1,316.53","$5,225.26",24000007
24000877,asbestos,$388.36,10,"$3,883.58",$172.64,"$3,710.95",$255.82,"$3,455.13",24000005
24000878,Chocolate Crunchies,"$1,414.28",5,"$7,071.38",$647.10,"$6,424.28",$264.68,"$6,159.60",24000005
24000879,Door switch,$947.87,5,"$4,739.35",$381.79,"$4,357.56",$848.60,"$3,508.96",24000006
24000880,A/C schrader valve,$387.77,7,"$2,714.42",$91.78,"$2,622.64",$70.83,"$2,551.81",24000009
24000881,OT-808,"$2,857.48",10,"$28,574.81","$2,568.63","$26,006.17","$1,623.69","$24,382.48",24000009
24000882,Shovel,"$1,045.77",8,"$8,366.19",$321.34,"$8,044.84",$206.14,"$7,838.71",24000007
24000883,telephone,"$2,953.86",10,"$29,538.57","$3,122.56","$26,416.00","$3,279.24","$23,136.76",24000006
24000884,OT-C707,$143.48,1,$143.48,$11.46,$132.02,$26.30,$105.72,24000003
24000885,shower room product,"$1,204.96",8,"$9,639.71",$905.48,"$8,734.23","$1,292.31","$7,441.91",24000009
24000886,C1-02,"$1,317.00",4,"$5,268.01",$624.65,"$4,643.36","$1,008.22","$3,635.14",24000009
24000887,martini,"$2,905.00",10,"$29,050.00","$3,190.35","$25,859.65","$3,506.67","$22,352.98",24000002
24000888,silk,"$1,042.17",1,"$1,042.17",$46.17,$996.00,$145.18,$850.82,24000002
24000896,Razors / Shaving cream,$287.13,4,"$1,148.54",$44.63,"$1,103.91",$176.15,$927.75,24000007
24000897,bagpipes,"$1,829.88",7,"$12,809.16",$927.90,"$11,881.26","$2,260.38","$9,620.88",24000002
24000898,Speed reducer,$462.58,6,"$2,775.49",$294.51,"$2,480.98",$177.01,"$2,303.97",24000003
24000899,Susceptor,$689.83,9,"$6,208.45",$578.05,"$5,630.41",$737.11,"$4,893.30",24000004
24000904,belt,$390.51,3,"$1,171.52",$50.94,"$1,120.58",$119.88,"$1,000.71",24000001
24000905,Instant potatoes,"$2,855.36",6,"$17,132.14",$420.55,"$16,711.59","$3,065.90","$13,645.69",24000002
24000906,armchair,"$1,953.44",8,"$15,627.50",$778.86,"$14,848.65","$2,202.87","$12,645.78",24000007
24000907,OT-800 One Touch CHROME,"$1,909.32",4,"$7,637.26",$643.98,"$6,993.28",$524.40,"$6,468.88",24000002
24000908,Syrup of Maidenhair,$372.47,7,"$2,607.30",$156.53,"$2,450.77",$375.76,"$2,075.01",24000007
24000912,HC 1000,$885.61,9,"$7,970.52",$685.70,"$7,284.82","$1,464.82","$5,820.00",24000004
24000913,Fuel tank cover,"$1,080.60",10,"$10,805.98",$231.46,"$10,574.52","$1,126.72","$9,447.79",24000007
24000914,Oil gasket,"$1,753.16",6,"$10,518.95",$534.02,"$9,984.93",$548.81,"$9,436.12",24000002
24000915,Strut,$754.53,10,"$7,545.26",$325.09,"$7,220.17",$579.16,"$6,641.01",24000008
24000925,Pixi 3 (3.5) Firefox,"$2,464.02",3,"$7,392.07",$266.72,"$7,125.35",$663.61,"$6,461.74",24000001
24000926,N9,"$2,353.91",1,"$2,353.91",$195.95,"$2,157.95",$96.95,"$2,061.00",24000004
24000927,OT-358,"$1,687.85",9,"$15,190.64",$691.18,"$14,499.46",$573.26,"$13,926.20",24000009
24000928,Flattop grill,$753.26,1,$753.26,$39.47,$713.79,$78.45,$635.34,24000002
24000929,Pixi 3 (5),$519.31,1,$519.31,$11.99,$507.33,$43.27,$464.06,24000008
24000930,Modular Girder Segment,"$1,555.04",3,"$4,665.11",$428.98,"$4,236.13",$913.67,"$3,322.46",24000002
24000931,OT-103,"$3,119.10",1,"$3,119.10",$290.69,"$2,828.41",$316.46,"$2,511.95",24000008
24000932,OT-117,$884.28,5,"$4,421.42",$145.17,"$4,276.25",$374.35,"$3,901.90",24000007
24000933,acoustic guitar,"$1,426.53",3,"$4,279.58",$301.51,"$3,978.07",$566.55,"$3,411.51",24000006
24000934,Bath soap / Hand soap,"$2,562.40",9,"$23,061.63","$2,532.25","$20,529.38","$3,898.88","$16,630.50",24000007
24000935,fork product,$971.21,7,"$6,798.46",$285.77,"$6,512.69",$703.70,"$5,808.99",24000003
24000936,Vegetable oil,$629.24,6,"$3,775.45",$219.13,"$3,556.32",$271.22,"$3,285.10",24000008
24000937,TR-2V Stack Decoupler,$676.08,5,"$3,380.39",$230.92,"$3,149.48",$453.06,"$2,696.42",24000002
24000938,Elevon 4,"$1,456.39",8,"$11,651.14",$672.61,"$10,978.53","$2,295.37","$8,683.16",24000001
24000939,Switch cover,"$1,868.21",6,"$11,209.25",$380.33,"$10,828.93","$2,190.05","$8,638.88",24000003
24000940,Brace (tool),$143.47,3,$430.41,$49.80,$380.61,$35.83,$344.79,24000007
24000941,Connecting rod washer,"$1,289.18",6,"$7,735.07",$772.98,"$6,962.10",$208.60,"$6,753.50",24000002
24000942,OT-918,$346.55,5,"$1,732.75",$53.03,"$1,679.71",$361.83,"$1,317.89",24000009
24000943,Electrolux Ankarsrum Assistent,"$1,165.97",6,"$6,995.83",$772.34,"$6,223.49","$1,143.78","$5,079.70",24000009
24000944,Coffee / Filters,"$2,060.54",6,"$12,363.25",$811.42,"$11,551.83",$539.98,"$11,011.85",24000004
24000945,OX-STAT Photovoltaic Panels,$611.15,7,"$4,278.08",$127.12,"$4,150.96",$570.10,"$3,580.86",24000001
24000953,Egg wash,$826.28,9,"$7,436.51",$483.80,"$6,952.71",$593.00,"$6,359.71",24000006
24000969,Water pump gasket,$989.19,5,"$4,945.93",$308.27,"$4,637.65",$347.70,"$4,289.96",24000008
24000970,paint brush,"$1,023.52",2,"$2,047.03",$183.74,"$1,863.29",$102.37,"$1,760.91",24000008
24000971,asbestos,$359.24,10,"$3,592.38",$208.22,"$3,384.16",$443.85,"$2,940.31",24000002
24000972,Tinned meats,$860.61,3,"$2,581.82",$189.24,"$2,392.58",$404.22,"$1,988.36",24000005
24000978,Shift cable,"$1,458.85",4,"$5,835.39",$344.06,"$5,491.34",$739.91,"$4,751.43",24000008
24000979,games console,$470.42,7,"$3,292.93",$321.88,"$2,971.05",$527.84,"$2,443.21",24000007
24000980,Mint,"$1,291.66",9,"$11,624.91","$1,023.49","$10,601.42","$1,431.03","$9,170.39",24000002
24000981,Clamp-O-Tron Sr. Docking Port,$664.46,6,"$3,986.78",$255.91,"$3,730.87",$604.00,"$3,126.87",24000005
24000982,OT-255,"$1,338.15",3,"$4,014.46",$473.65,"$3,540.81",$236.77,"$3,304.04",24000004
24000991,Pens / Pencils Mozzarella,"$1,031.17",6,"$6,187.00",$406.95,"$5,780.06",$800.25,"$4,979.81",24000004
24000992,Differential gear,$446.43,6,"$2,678.60",$97.31,"$2,581.28",$78.72,"$2,502.56",24000001
24000993,OT-E230,"$2,512.92",1,"$2,512.92",$227.45,"$2,285.47",$140.83,"$2,144.64",24000007
24000994,bitter,$199.10,5,$995.52,$20.03,$975.49,$64.49,$910.99,24000009
24000995,Kitchen,"$1,783.25",4,"$7,133.01",$181.97,"$6,951.04","$1,289.36","$5,661.69",24000005
24000996,floor product,$702.18,3,"$2,106.55",$121.62,"$1,984.93",$425.11,"$1,559.82",24000006
24000997,Asha 202,"$2,535.95",8,"$20,287.57","$1,822.84","$18,464.73","$1,572.81","$16,891.92",24000001
24001001,Pizza,"$2,655.68",3,"$7,967.05",$710.82,"$7,256.23","$1,391.83","$5,864.40",24000005
24001002,bedside table,"$1,738.81",5,"$8,694.03",$622.74,"$8,071.30","$1,655.16","$6,416.14",24000002
24001003,OT-E230,"$1,772.12",7,"$12,404.87","$1,008.73","$11,396.14","$2,125.04","$9,271.10",24000004
24001004,Hot sauce,"$2,233.07",7,"$15,631.49",$491.02,"$15,140.46","$2,131.53","$13,008.93",24000006
24001019,armchair,"$1,873.23",8,"$14,985.83","$1,160.41","$13,825.42","$2,599.30","$11,226.12",24000007
24001020,Half & half,"$1,670.67",8,"$13,365.32","$1,424.54","$11,940.78","$2,382.57","$9,558.21",24000006
24001021,Toilet paper,"$2,323.97",3,"$6,971.91",$669.88,"$6,302.03",$292.21,"$6,009.83",24000008
24001022,Screwdriver,"$1,693.03",7,"$11,851.24",$815.35,"$11,035.89",$904.58,"$10,131.31",24000004
24001023,rug,"$1,478.09",7,"$10,346.64",$720.76,"$9,625.88",$630.31,"$8,995.57",24000001
24001024,Pixi 3 (5),$568.82,2,"$1,137.63",$85.74,"$1,051.89",$195.00,$856.89,24000009
24001025,bass drum,"$1,719.23",9,"$15,473.04","$1,681.36","$13,791.67",$311.09,"$13,480.58",24000004
24001026,Bolt cutter,"$2,465.48",10,"$24,654.84","$2,913.25","$21,741.59","$3,461.66","$18,279.93",24000008
24001027,Inner door handle,"$1,837.97",7,"$12,865.80","$1,016.13","$11,849.66","$1,047.83","$10,801.84",24000002
24001028,OT-S520,"$1,411.04",6,"$8,466.26",$745.06,"$7,721.21","$1,044.35","$6,676.85",24000001
24001029,Radiator gasket,"$3,245.22",7,"$22,716.54","$1,539.97","$21,176.57","$4,089.06","$17,087.51",24000009
24001030,Door switch,"$1,107.08",2,"$2,214.17",$237.30,"$1,976.87",$307.48,"$1,669.39",24000006
24001031,Indicator lightSensors    Airbag sensors,"$2,383.96",1,"$2,383.96",$246.38,"$2,137.57",$405.09,"$1,732.48",24000001
24001032,bassoon,"$2,024.50",1,"$2,024.50",$69.60,"$1,954.91",$237.32,"$1,717.59",24000007
24001033,sandals,"$1,371.60",8,"$10,972.78","$1,313.46","$9,659.32","$1,495.84","$8,163.49",24000009
24001034,Hot dogs,$452.15,7,"$3,165.08",$341.61,"$2,823.47",$200.63,"$2,622.84",24000009
24001035,Fuji and Sumitomo Office area cleaning robot system[4],"$1,909.09",10,"$19,090.94","$1,195.83","$17,895.11","$1,133.06","$16,762.05",24000008
24001036,Bolt cutter,"$2,759.26",5,"$13,796.28",$785.12,"$13,011.16","$1,389.84","$11,621.32",24000002
24001048,Tomatoes,$292.41,4,"$1,169.62",$25.02,"$1,144.60",$224.31,$920.29,24000007
24001049,floor product,$570.56,5,"$2,852.80",$99.33,"$2,753.47",$423.11,"$2,330.36",24000007
24001050,Seat cover,$785.24,10,"$7,852.35",$533.96,"$7,318.39","$1,184.13","$6,134.27",24000005
24001051,Brazier,"$1,485.25",1,"$1,485.25",$88.86,"$1,396.40",$216.75,"$1,179.65",24000005
24001056,Piston ring and circlip,"$1,911.03",2,"$3,822.06",$420.58,"$3,401.48",$710.78,"$2,690.70",24000004
24001057,OT-813D,$493.28,9,"$4,439.53",$212.99,"$4,226.54",$363.70,"$3,862.84",24000008
24001058,Provolone,"$1,729.70",6,"$10,378.17",$279.62,"$10,098.55","$2,042.00","$8,056.55",24000001
24001060,One Touch T'Pop,"$1,347.11",9,"$12,123.97",$244.03,"$11,879.95","$2,532.21","$9,347.74",24000004
24001061,HC 1000,"$1,260.89",10,"$12,608.89",$538.83,"$12,070.05","$1,839.41","$10,230.64",24000003
24001062,desktop computer,"$1,104.52",7,"$7,731.65",$273.07,"$7,458.58","$1,465.59","$5,992.99",24000009
24001063,Camshaft fastener,"$2,258.61",5,"$11,293.06",$357.86,"$10,935.21","$1,806.06","$9,129.14",24000006
24001064,Output shaft,$294.72,4,"$1,178.88",$48.85,"$1,130.03",$76.16,"$1,053.87",24000009
24001065,Mk1 Fuselage - Intake,"$1,978.73",1,"$1,978.73",$236.93,"$1,741.80",$160.94,"$1,580.86",24000006
24001066,fibreglass,"$1,661.90",4,"$6,647.60",$134.75,"$6,512.85",$860.09,"$5,652.76",24000002
24001067,cider,$452.04,9,"$4,068.38",$197.79,"$3,870.59",$116.54,"$3,754.05",24000005
24001084,Stayputnik Mk. 1,"$1,552.45",8,"$12,419.60","$1,266.49","$11,153.12","$2,266.08","$8,887.03",24000004
24001085,Spoiler,"$1,080.54",2,"$2,161.09",$227.68,"$1,933.41",$389.36,"$1,544.04",24000002
24001086,OT-S210,"$1,131.55",10,"$11,315.47",$395.61,"$10,919.87","$2,021.96","$8,897.90",24000002
24001087,Pizza,"$2,847.14",10,"$28,471.44","$3,199.58","$25,271.86","$3,427.79","$21,844.07",24000001
24001088,OT-806,"$1,707.88",5,"$8,539.38",$907.95,"$7,631.43","$1,614.14","$6,017.28",24000004
24001090,Alternator bearing,"$2,290.72",6,"$13,744.32",$436.63,"$13,307.70","$2,912.16","$10,395.54",24000006
24001091,Haybox,$270.43,4,"$1,081.71",$33.15,"$1,048.56",$163.34,$885.22,24000002
24001092,Beer,"$1,929.91",1,"$1,929.91",$104.00,"$1,825.91",$207.83,"$1,618.08",24000008
24001093,Asha 503 Dual SIM,$845.78,1,$845.78,$36.96,$808.81,$48.30,$760.51,24000008
24001094,OT-997,$642.25,5,"$3,211.26",$325.42,"$2,885.84",$185.46,"$2,700.38",24000009
24001095,OT-902,"$2,910.77",3,"$8,732.30",$758.60,"$7,973.70",$708.09,"$7,265.61",24000009
24001096,Khurpa,"$1,693.04",10,"$16,930.40","$1,248.60","$15,681.80","$2,025.19","$13,656.61",24000006
24001097,polyester,$941.35,4,"$3,765.38",$430.53,"$3,334.85",$312.58,"$3,022.27",24000007
24001098,OT-111,"$1,452.19",1,"$1,452.19",$168.38,"$1,283.81",$220.36,"$1,063.45",24000002
24001099,bookcase,"$3,063.60",6,"$18,381.57",$897.58,"$17,484.00","$2,810.50","$14,673.50",24000004
24001101,Rockomax Brand Adapter 02,$867.72,6,"$5,206.32",$186.20,"$5,020.12",$930.65,"$4,089.47",24000006
24001102,Brake pedal,"$2,437.22",10,"$24,372.19","$2,504.39","$21,867.80","$1,105.68","$20,762.12",24000005
24001103,C5-04,"$1,094.40",8,"$8,755.16","$1,005.45","$7,749.72","$1,546.74","$6,202.98",24000001
24001111,OT View db,"$1,843.76",9,"$16,593.81","$1,208.66","$15,385.15","$2,488.07","$12,897.08",24000005
24001112,Modular Girder Segment,"$1,867.47",9,"$16,807.25","$1,451.09","$15,356.17","$1,668.77","$13,687.40",24000002
24001113,Choke cable,$443.86,5,"$2,219.30",$222.65,"$1,996.64",$174.23,"$1,822.41",24000008
24001114,Al Mar Knives,"$1,412.73",7,"$9,889.12",$543.80,"$9,345.32","$1,932.99","$7,412.33",24000006
24001115,Water pump gasket,"$1,094.49",3,"$3,283.47",$165.48,"$3,117.99",$471.39,"$2,646.60",24000001
24001116,Screw,"$2,329.45",3,"$6,988.34",$748.16,"$6,240.18",$436.73,"$5,803.45",24000005
24001118,ale,"$1,904.38",6,"$11,426.30",$731.01,"$10,695.28",$823.70,"$9,871.58",24000001
24001119,Frozen,$796.50,10,"$7,965.01",$697.14,"$7,267.87",$229.62,"$7,038.25",24000006
24001120,OT-V212,"$1,598.57",6,"$9,591.42",$332.35,"$9,259.07","$1,926.41","$7,332.66",24000008
24001121,Pop S9,"$2,557.41",7,"$17,901.89","$1,232.82","$16,669.07","$2,525.57","$14,143.50",24000009
24001123,Pop 2 (5),"$3,336.42",7,"$23,354.94",$786.06,"$22,568.88","$1,432.24","$21,136.64",24000005
24001124,OT-C701,"$2,980.47",5,"$14,902.34","$1,389.10","$13,513.25","$1,973.57","$11,539.68",24000005
24001135,Trunk/boot latch,"$2,940.83",8,"$23,526.67","$2,548.38","$20,978.29","$2,733.88","$18,244.41",24000005
24001136,Butane torch,$715.65,9,"$6,440.82",$700.34,"$5,740.49",$242.72,"$5,497.77",24000005
24001137,Truckmount Carpet Cleaner,"$1,495.56",1,"$1,495.56",$51.00,"$1,444.56",$34.62,"$1,409.94",24000007
24001138,One Touch Evolve 2,"$2,244.95",7,"$15,714.62",$818.87,"$14,895.75","$2,017.27","$12,878.47",24000003
24001156,Delta-Deluxe Winglet,"$3,146.39",3,"$9,439.18","$1,019.92","$8,419.26","$1,238.40","$7,180.86",24000006
24001157,gong,"$1,403.66",3,"$4,210.99",$409.40,"$3,801.59",$269.11,"$3,532.48",24000009
24001158,stamps,"$1,245.51",4,"$4,982.03",$101.40,"$4,880.63",$252.22,"$4,628.41",24000001
24001159,Shim,"$2,576.66",1,"$2,576.66",$162.80,"$2,413.86",$441.69,"$1,972.17",24000001
24001160,sheet,"$2,443.37",1,"$2,443.37",$159.00,"$2,284.37",$464.37,"$1,820.00",24000001
24001161,OT-E159,"$1,813.22",7,"$12,692.55",$761.44,"$11,931.11",$978.51,"$10,952.60",24000003
24001162,Shoe return spring,"$1,332.98",2,"$2,665.96",$272.69,"$2,393.28",$77.72,"$2,315.56",24000006
24001164,OT-980,$835.74,7,"$5,850.15",$134.34,"$5,715.81",$820.93,"$4,894.89",24000004
24001165,sheet,"$1,819.25",5,"$9,096.26",$322.10,"$8,774.16","$1,518.68","$7,255.47",24000005
